season,playerId,player,position,team,conference,category,statType,stat
2014,535894,Demetrius Wilson,WR,Arkansas,SEC,receiving,LONG,36
2014,535894,Demetrius Wilson,WR,Arkansas,SEC,receiving,REC,17
2014,535894,Demetrius Wilson,WR,Arkansas,SEC,receiving,TD,1
2014,535894,Demetrius Wilson,WR,Arkansas,SEC,receiving,YDS,220
2014,535894,Demetrius Wilson,WR,Arkansas,SEC,receiving,YPR,12.9
2014,536039,Jared Collins,DB,Arkansas,SEC,puntReturns,AVG,0.0
2014,536039,Jared Collins,DB,Arkansas,SEC,puntReturns,LONG,0
2014,536039,Jared Collins,DB,Arkansas,SEC,puntReturns,NO,1
2014,536039,Jared Collins,DB,Arkansas,SEC,puntReturns,TD,0
2014,536039,Jared Collins,DB,Arkansas,SEC,puntReturns,YDS,0
2014,547203,Alex Collins,RB,Arkansas,SEC,kickReturns,AVG,28.3
2014,547203,Alex Collins,RB,Arkansas,SEC,kickReturns,LONG,39
2014,547203,Alex Collins,RB,Arkansas,SEC,kickReturns,NO,4
2014,547203,Alex Collins,RB,Arkansas,SEC,kickReturns,TD,0
2014,547203,Alex Collins,RB,Arkansas,SEC,kickReturns,YDS,113
2014,547203,Alex Collins,RB,Arkansas,SEC,receiving,LONG,5
2014,547203,Alex Collins,RB,Arkansas,SEC,receiving,REC,3
2014,547203,Alex Collins,RB,Arkansas,SEC,receiving,TD,0
2014,547203,Alex Collins,RB,Arkansas,SEC,receiving,YDS,9
2014,547203,Alex Collins,RB,Arkansas,SEC,receiving,YPR,3.0
2014,547203,Alex Collins,RB,Arkansas,SEC,rushing,CAR,204
2014,547203,Alex Collins,RB,Arkansas,SEC,rushing,LONG,84
2014,547203,Alex Collins,RB,Arkansas,SEC,rushing,TD,12
2014,547203,Alex Collins,RB,Arkansas,SEC,rushing,YDS,1100
2014,547203,Alex Collins,RB,Arkansas,SEC,rushing,YPC,5.4
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,ATT,1
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,COMPLETIONS,0
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,INT,0
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,PCT,0.000
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,TD,0
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,YDS,0
2014,547205,Damon Mitchell,WR,Arkansas,SEC,passing,YPA,0.0
2014,547205,Damon Mitchell,WR,Arkansas,SEC,rushing,CAR,6
2014,547205,Damon Mitchell,WR,Arkansas,SEC,rushing,LONG,15
2014,547205,Damon Mitchell,WR,Arkansas,SEC,rushing,TD,0
2014,547205,Damon Mitchell,WR,Arkansas,SEC,rushing,YDS,58
2014,547205,Damon Mitchell,WR,Arkansas,SEC,rushing,YPC,9.7
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,ATT,16
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,COMPLETIONS,8
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,INT,1
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,PCT,0.500
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,TD,0
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,YDS,153
2014,547206,Austin Allen,QB,Arkansas,SEC,passing,YPA,9.6
2014,547206,Austin Allen,QB,Arkansas,SEC,rushing,CAR,7
2014,547206,Austin Allen,QB,Arkansas,SEC,rushing,LONG,7
2014,547206,Austin Allen,QB,Arkansas,SEC,rushing,TD,1
2014,547206,Austin Allen,QB,Arkansas,SEC,rushing,YDS,4
2014,547206,Austin Allen,QB,Arkansas,SEC,rushing,YPC,0.6
2014,547210,Carroll Washington,CB,Arkansas,SEC,interceptions,AVG,0.0
2014,547210,Carroll Washington,CB,Arkansas,SEC,interceptions,INT,1
2014,547210,Carroll Washington,CB,Arkansas,SEC,interceptions,TD,0
2014,547210,Carroll Washington,CB,Arkansas,SEC,interceptions,YDS,0
2014,547211,DJ Dean,DB,Arkansas,SEC,interceptions,AVG,4.5
2014,547211,DJ Dean,DB,Arkansas,SEC,interceptions,INT,2
2014,547211,DJ Dean,DB,Arkansas,SEC,interceptions,TD,0
2014,547211,DJ Dean,DB,Arkansas,SEC,interceptions,YDS,9
2014,547211,DJ Dean,DB,Arkansas,SEC,puntReturns,AVG,11.0
2014,547211,DJ Dean,DB,Arkansas,SEC,puntReturns,LONG,63
2014,547211,DJ Dean,DB,Arkansas,SEC,puntReturns,NO,11
2014,547211,DJ Dean,DB,Arkansas,SEC,puntReturns,TD,0
2014,547211,DJ Dean,DB,Arkansas,SEC,puntReturns,YDS,121
2014,547215,Patrick Arinze,RB,Arkansas,SEC,receiving,LONG,10
2014,547215,Patrick Arinze,RB,Arkansas,SEC,receiving,REC,3
2014,547215,Patrick Arinze,RB,Arkansas,SEC,receiving,TD,0
2014,547215,Patrick Arinze,RB,Arkansas,SEC,receiving,YDS,19
2014,547215,Patrick Arinze,RB,Arkansas,SEC,receiving,YPR,6.3
2014,547216,Korliss Marshall,RB,Arkansas,SEC,kickReturns,AVG,30.1
2014,547216,Korliss Marshall,RB,Arkansas,SEC,kickReturns,LONG,97
2014,547216,Korliss Marshall,RB,Arkansas,SEC,kickReturns,NO,9
2014,547216,Korliss Marshall,RB,Arkansas,SEC,kickReturns,TD,1
2014,547216,Korliss Marshall,RB,Arkansas,SEC,kickReturns,YDS,271
2014,547216,Korliss Marshall,RB,Arkansas,SEC,receiving,LONG,14
2014,547216,Korliss Marshall,RB,Arkansas,SEC,receiving,REC,6
2014,547216,Korliss Marshall,RB,Arkansas,SEC,receiving,TD,0
2014,547216,Korliss Marshall,RB,Arkansas,SEC,receiving,YDS,37
2014,547216,Korliss Marshall,RB,Arkansas,SEC,receiving,YPR,6.2
2014,547216,Korliss Marshall,RB,Arkansas,SEC,rushing,CAR,25
2014,547216,Korliss Marshall,RB,Arkansas,SEC,rushing,LONG,27
2014,547216,Korliss Marshall,RB,Arkansas,SEC,rushing,TD,1
2014,547216,Korliss Marshall,RB,Arkansas,SEC,rushing,YDS,119
2014,547216,Korliss Marshall,RB,Arkansas,SEC,rushing,YPC,4.8
2014,547217,Denzell Evans,RB,Arkansas,SEC,rushing,CAR,7
2014,547217,Denzell Evans,RB,Arkansas,SEC,rushing,LONG,12
2014,547217,Denzell Evans,RB,Arkansas,SEC,rushing,TD,0
2014,547217,Denzell Evans,RB,Arkansas,SEC,rushing,YDS,36
2014,547217,Denzell Evans,RB,Arkansas,SEC,rushing,YPC,5.1
2014,547218,Toby Baker,P,Arkansas,SEC,punting,In 20,0
2014,547218,Toby Baker,P,Arkansas,SEC,punting,LONG,36
2014,547218,Toby Baker,P,Arkansas,SEC,punting,NO,1
2014,547218,Toby Baker,P,Arkansas,SEC,punting,TB,0
2014,547218,Toby Baker,P,Arkansas,SEC,punting,YDS,36
2014,547218,Toby Baker,P,Arkansas,SEC,punting,YPP,36.0
2014,547222,Martrell Spaight,LB,Arkansas,SEC,interceptions,AVG,30.0
2014,547222,Martrell Spaight,LB,Arkansas,SEC,interceptions,INT,1
2014,547222,Martrell Spaight,LB,Arkansas,SEC,interceptions,TD,0
2014,547222,Martrell Spaight,LB,Arkansas,SEC,interceptions,YDS,30
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,FGA,10
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,FGM,7
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,LONG,49
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,PCT,0.700
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,PTS,41
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,XPA,20
2014,547223,Adam McFain,PK,Arkansas,SEC,kicking,XPM,20
2014,547224,Brooks Ellis,LB,Arkansas,SEC,interceptions,AVG,31.5
2014,547224,Brooks Ellis,LB,Arkansas,SEC,interceptions,INT,2
2014,547224,Brooks Ellis,LB,Arkansas,SEC,interceptions,TD,0
2014,547224,Brooks Ellis,LB,Arkansas,SEC,interceptions,YDS,63
2014,547232,Drew Morgan,WR,Arkansas,SEC,receiving,LONG,44
2014,547232,Drew Morgan,WR,Arkansas,SEC,receiving,REC,10
2014,547232,Drew Morgan,WR,Arkansas,SEC,receiving,TD,1
2014,547232,Drew Morgan,WR,Arkansas,SEC,receiving,YDS,181
2014,547232,Drew Morgan,WR,Arkansas,SEC,receiving,YPR,18.1
2014,547233,Hunter Henry,TE,Arkansas,SEC,receiving,LONG,38
2014,547233,Hunter Henry,TE,Arkansas,SEC,receiving,REC,37
2014,547233,Hunter Henry,TE,Arkansas,SEC,receiving,TD,2
2014,547233,Hunter Henry,TE,Arkansas,SEC,receiving,YDS,513
2014,547233,Hunter Henry,TE,Arkansas,SEC,receiving,YPR,13.9
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,punting,In 20,27
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,punting,LONG,54
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,punting,NO,58
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,punting,TB,2
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,punting,YDS,2327
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,punting,YPP,40.1
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,rushing,CAR,2
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,rushing,LONG,51
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,rushing,TD,1
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,rushing,YDS,74
2014,547235,Sam Irwin-Hill,P,Arkansas,SEC,rushing,YPC,37.0
2014,550429,Anthony Antwine,TE,Arkansas,SEC,receiving,LONG,15
2014,550429,Anthony Antwine,TE,Arkansas,SEC,receiving,REC,1
2014,550429,Anthony Antwine,TE,Arkansas,SEC,receiving,TD,0
2014,550429,Anthony Antwine,TE,Arkansas,SEC,receiving,YDS,15
2014,550429,Anthony Antwine,TE,Arkansas,SEC,receiving,YPR,15.0
2014,559629,Jared Cornelius,WR,Arkansas,SEC,puntReturns,AVG,10.1
2014,559629,Jared Cornelius,WR,Arkansas,SEC,puntReturns,LONG,35
2014,559629,Jared Cornelius,WR,Arkansas,SEC,puntReturns,NO,9
2014,559629,Jared Cornelius,WR,Arkansas,SEC,puntReturns,TD,0
2014,559629,Jared Cornelius,WR,Arkansas,SEC,puntReturns,YDS,91
2014,559629,Jared Cornelius,WR,Arkansas,SEC,receiving,LONG,38
2014,559629,Jared Cornelius,WR,Arkansas,SEC,receiving,REC,18
2014,559629,Jared Cornelius,WR,Arkansas,SEC,receiving,TD,2
2014,559629,Jared Cornelius,WR,Arkansas,SEC,receiving,YDS,212
2014,559629,Jared Cornelius,WR,Arkansas,SEC,receiving,YPR,11.8
2014,559629,Jared Cornelius,WR,Arkansas,SEC,rushing,CAR,5
2014,559629,Jared Cornelius,WR,Arkansas,SEC,rushing,LONG,11
2014,559629,Jared Cornelius,WR,Arkansas,SEC,rushing,TD,0
2014,559629,Jared Cornelius,WR,Arkansas,SEC,rushing,YDS,23
2014,559629,Jared Cornelius,WR,Arkansas,SEC,rushing,YPC,4.6
2014,559632,Cody Hollister,WR,Arkansas,SEC,receiving,LONG,18
2014,559632,Cody Hollister,WR,Arkansas,SEC,receiving,REC,13
2014,559632,Cody Hollister,WR,Arkansas,SEC,receiving,TD,1
2014,559632,Cody Hollister,WR,Arkansas,SEC,receiving,YDS,137
2014,559632,Cody Hollister,WR,Arkansas,SEC,receiving,YPR,10.5
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,FGA,0
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,FGM,0
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,LONG,0
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,PCT,0
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,PTS,1
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,XPA,1
2014,3128682,Lane Saling,PK,Arkansas,SEC,kicking,XPM,1
2014,3128686,Josh Williams,LB,Arkansas,SEC,rushing,CAR,15
2014,3128686,Josh Williams,LB,Arkansas,SEC,rushing,LONG,15
2014,3128686,Josh Williams,LB,Arkansas,SEC,rushing,TD,1
2014,3128686,Josh Williams,LB,Arkansas,SEC,rushing,YDS,69
2014,3128686,Josh Williams,LB,Arkansas,SEC,rushing,YPC,4.6
2014,3128687,Henre' Toliver,DB,Arkansas,SEC,interceptions,AVG,23.0
2014,3128687,Henre' Toliver,DB,Arkansas,SEC,interceptions,INT,2
2014,3128687,Henre' Toliver,DB,Arkansas,SEC,interceptions,TD,0
2014,3128687,Henre' Toliver,DB,Arkansas,SEC,interceptions,YDS,46
2014,3128695,Kendrick Edwards,WR,Arkansas,SEC,receiving,LONG,28
2014,3128695,Kendrick Edwards,WR,Arkansas,SEC,receiving,REC,4
2014,3128695,Kendrick Edwards,WR,Arkansas,SEC,receiving,TD,1
2014,3128695,Kendrick Edwards,WR,Arkansas,SEC,receiving,YDS,70
2014,3128695,Kendrick Edwards,WR,Arkansas,SEC,receiving,YPR,17.5
2014,501549,Trovon Reed,DB,Auburn,SEC,interceptions,AVG,2.0
2014,501549,Trovon Reed,DB,Auburn,SEC,interceptions,INT,3
2014,501549,Trovon Reed,DB,Auburn,SEC,interceptions,TD,0
2014,501549,Trovon Reed,DB,Auburn,SEC,interceptions,YDS,6
2014,504030,Corey Grant,RB,Auburn,SEC,kickReturns,AVG,22.4
2014,504030,Corey Grant,RB,Auburn,SEC,kickReturns,LONG,32
2014,504030,Corey Grant,RB,Auburn,SEC,kickReturns,NO,18
2014,504030,Corey Grant,RB,Auburn,SEC,kickReturns,TD,0
2014,504030,Corey Grant,RB,Auburn,SEC,kickReturns,YDS,403
2014,504030,Corey Grant,RB,Auburn,SEC,receiving,LONG,28
2014,504030,Corey Grant,RB,Auburn,SEC,receiving,REC,10
2014,504030,Corey Grant,RB,Auburn,SEC,receiving,TD,1
2014,504030,Corey Grant,RB,Auburn,SEC,receiving,YDS,92
2014,504030,Corey Grant,RB,Auburn,SEC,receiving,YPR,9.2
2014,504030,Corey Grant,RB,Auburn,SEC,rushing,CAR,60
2014,504030,Corey Grant,RB,Auburn,SEC,rushing,LONG,24
2014,504030,Corey Grant,RB,Auburn,SEC,rushing,TD,3
2014,504030,Corey Grant,RB,Auburn,SEC,rushing,YDS,364
2014,504030,Corey Grant,RB,Auburn,SEC,rushing,YPC,6.1
2014,504114,Jonathon Mincy,DB,Auburn,SEC,interceptions,AVG,0.0
2014,504114,Jonathon Mincy,DB,Auburn,SEC,interceptions,INT,1
2014,504114,Jonathon Mincy,DB,Auburn,SEC,interceptions,TD,0
2014,504114,Jonathon Mincy,DB,Auburn,SEC,interceptions,YDS,0
2014,511824,Jermaine Whitehead,DB,Auburn,SEC,interceptions,AVG,9.5
2014,511824,Jermaine Whitehead,DB,Auburn,SEC,interceptions,INT,6
2014,511824,Jermaine Whitehead,DB,Auburn,SEC,interceptions,TD,1
2014,511824,Jermaine Whitehead,DB,Auburn,SEC,interceptions,YDS,57
2014,511830,Anthony Swain,LB,Auburn,SEC,kickReturns,AVG,2.0
2014,511830,Anthony Swain,LB,Auburn,SEC,kickReturns,LONG,2
2014,511830,Anthony Swain,LB,Auburn,SEC,kickReturns,NO,1
2014,511830,Anthony Swain,LB,Auburn,SEC,kickReturns,TD,0
2014,511830,Anthony Swain,LB,Auburn,SEC,kickReturns,YDS,2
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,ATT,1
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,COMPLETIONS,1
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,INT,0
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,PCT,1.000
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,TD,0
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,YDS,-1
2014,511843,C.J. Uzomah,TE,Auburn,SEC,passing,YPA,-1.0
2014,511843,C.J. Uzomah,TE,Auburn,SEC,receiving,LONG,26
2014,511843,C.J. Uzomah,TE,Auburn,SEC,receiving,REC,11
2014,511843,C.J. Uzomah,TE,Auburn,SEC,receiving,TD,3
2014,511843,C.J. Uzomah,TE,Auburn,SEC,receiving,YDS,145
2014,511843,C.J. Uzomah,TE,Auburn,SEC,receiving,YPR,13.2
2014,511843,C.J. Uzomah,TE,Auburn,SEC,rushing,CAR,1
2014,511843,C.J. Uzomah,TE,Auburn,SEC,rushing,LONG,1
2014,511843,C.J. Uzomah,TE,Auburn,SEC,rushing,TD,0
2014,511843,C.J. Uzomah,TE,Auburn,SEC,rushing,YDS,1
2014,511843,C.J. Uzomah,TE,Auburn,SEC,rushing,YPC,1.0
2014,511851,Kris Frost,LB,Auburn,SEC,interceptions,AVG,6.0
2014,511851,Kris Frost,LB,Auburn,SEC,interceptions,INT,1
2014,511851,Kris Frost,LB,Auburn,SEC,interceptions,TD,0
2014,511851,Kris Frost,LB,Auburn,SEC,interceptions,YDS,6
2014,515945,Quan Bray,WR,Auburn,SEC,kickReturns,AVG,16.0
2014,515945,Quan Bray,WR,Auburn,SEC,kickReturns,LONG,17
2014,515945,Quan Bray,WR,Auburn,SEC,kickReturns,NO,4
2014,515945,Quan Bray,WR,Auburn,SEC,kickReturns,TD,0
2014,515945,Quan Bray,WR,Auburn,SEC,kickReturns,YDS,64
2014,515945,Quan Bray,WR,Auburn,SEC,puntReturns,AVG,18.1
2014,515945,Quan Bray,WR,Auburn,SEC,puntReturns,LONG,76
2014,515945,Quan Bray,WR,Auburn,SEC,puntReturns,NO,15
2014,515945,Quan Bray,WR,Auburn,SEC,puntReturns,TD,2
2014,515945,Quan Bray,WR,Auburn,SEC,puntReturns,YDS,272
2014,515945,Quan Bray,WR,Auburn,SEC,receiving,LONG,44
2014,515945,Quan Bray,WR,Auburn,SEC,receiving,REC,39
2014,515945,Quan Bray,WR,Auburn,SEC,receiving,TD,4
2014,515945,Quan Bray,WR,Auburn,SEC,receiving,YDS,471
2014,515945,Quan Bray,WR,Auburn,SEC,receiving,YPR,12.1
2014,515945,Quan Bray,WR,Auburn,SEC,rushing,CAR,9
2014,515945,Quan Bray,WR,Auburn,SEC,rushing,LONG,23
2014,515945,Quan Bray,WR,Auburn,SEC,rushing,TD,1
2014,515945,Quan Bray,WR,Auburn,SEC,rushing,YDS,74
2014,515945,Quan Bray,WR,Auburn,SEC,rushing,YPC,8.2
2014,515947,Brandon Fulse,TE,Auburn,SEC,receiving,LONG,24
2014,515947,Brandon Fulse,TE,Auburn,SEC,receiving,REC,2
2014,515947,Brandon Fulse,TE,Auburn,SEC,receiving,TD,1
2014,515947,Brandon Fulse,TE,Auburn,SEC,receiving,YDS,27
2014,515947,Brandon Fulse,TE,Auburn,SEC,receiving,YPR,13.5
2014,515949,Sammie Coates,WR,Auburn,SEC,receiving,LONG,68
2014,515949,Sammie Coates,WR,Auburn,SEC,receiving,REC,34
2014,515949,Sammie Coates,WR,Auburn,SEC,receiving,TD,4
2014,515949,Sammie Coates,WR,Auburn,SEC,receiving,YDS,741
2014,515949,Sammie Coates,WR,Auburn,SEC,receiving,YPR,21.8
2014,530907,Ricardo Louis,WR,Auburn,SEC,kickReturns,AVG,21.4
2014,530907,Ricardo Louis,WR,Auburn,SEC,kickReturns,LONG,40
2014,530907,Ricardo Louis,WR,Auburn,SEC,kickReturns,NO,8
2014,530907,Ricardo Louis,WR,Auburn,SEC,kickReturns,TD,0
2014,530907,Ricardo Louis,WR,Auburn,SEC,kickReturns,YDS,171
2014,530907,Ricardo Louis,WR,Auburn,SEC,receiving,LONG,66
2014,530907,Ricardo Louis,WR,Auburn,SEC,receiving,REC,21
2014,530907,Ricardo Louis,WR,Auburn,SEC,receiving,TD,3
2014,530907,Ricardo Louis,WR,Auburn,SEC,receiving,YDS,261
2014,530907,Ricardo Louis,WR,Auburn,SEC,receiving,YPR,12.4
2014,530907,Ricardo Louis,WR,Auburn,SEC,rushing,CAR,18
2014,530907,Ricardo Louis,WR,Auburn,SEC,rushing,LONG,75
2014,530907,Ricardo Louis,WR,Auburn,SEC,rushing,TD,1
2014,530907,Ricardo Louis,WR,Auburn,SEC,rushing,YDS,220
2014,530907,Ricardo Louis,WR,Auburn,SEC,rushing,YPC,12.2
2014,530911,Jonathan Jones,DB,Auburn,SEC,interceptions,AVG,1.0
2014,530911,Jonathan Jones,DB,Auburn,SEC,interceptions,INT,6
2014,530911,Jonathan Jones,DB,Auburn,SEC,interceptions,TD,0
2014,530911,Jonathan Jones,DB,Auburn,SEC,interceptions,YDS,6
2014,530916,Cassanova McKinzy,LB,Auburn,SEC,interceptions,AVG,1.0
2014,530916,Cassanova McKinzy,LB,Auburn,SEC,interceptions,INT,1
2014,530916,Cassanova McKinzy,LB,Auburn,SEC,interceptions,TD,0
2014,530916,Cassanova McKinzy,LB,Auburn,SEC,interceptions,YDS,1
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,ATT,1
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,COMPLETIONS,1
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,INT,0
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,PCT,1.000
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,TD,0
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,YDS,17
2014,530917,Jonathan Wallace,WR,Auburn,SEC,passing,YPA,17.0
2014,530917,Jonathan Wallace,WR,Auburn,SEC,receiving,LONG,18
2014,530917,Jonathan Wallace,WR,Auburn,SEC,receiving,REC,1
2014,530917,Jonathan Wallace,WR,Auburn,SEC,receiving,TD,0
2014,530917,Jonathan Wallace,WR,Auburn,SEC,receiving,YDS,18
2014,530917,Jonathan Wallace,WR,Auburn,SEC,receiving,YPR,18.0
2014,536270,Melvin Ray,WR,Auburn,SEC,receiving,LONG,49
2014,536270,Melvin Ray,WR,Auburn,SEC,receiving,REC,8
2014,536270,Melvin Ray,WR,Auburn,SEC,receiving,TD,1
2014,536270,Melvin Ray,WR,Auburn,SEC,receiving,YDS,182
2014,536270,Melvin Ray,WR,Auburn,SEC,receiving,YPR,22.8
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,receiving,LONG,19
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,receiving,REC,13
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,receiving,TD,0
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,receiving,YDS,147
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,receiving,YPR,11.3
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,rushing,CAR,303
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,rushing,LONG,37
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,rushing,TD,13
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,rushing,YDS,1608
2014,546383,Cameron Artis-Payne,RB,Auburn,SEC,rushing,YPC,5.3
2014,550017,Montravius Adams,DT,Auburn,SEC,interceptions,AVG,36.0
2014,550017,Montravius Adams,DT,Auburn,SEC,interceptions,INT,1
2014,550017,Montravius Adams,DT,Auburn,SEC,interceptions,TD,0
2014,550017,Montravius Adams,DT,Auburn,SEC,interceptions,YDS,36
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,ATT,37
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,COMPLETIONS,28
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,INT,0
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,PCT,0.757
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,TD,3
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,YDS,436
2014,550019,Jeremy Johnson,QB,Auburn,SEC,passing,YPA,11.8
2014,550019,Jeremy Johnson,QB,Auburn,SEC,rushing,CAR,4
2014,550019,Jeremy Johnson,QB,Auburn,SEC,rushing,LONG,1
2014,550019,Jeremy Johnson,QB,Auburn,SEC,rushing,TD,1
2014,550019,Jeremy Johnson,QB,Auburn,SEC,rushing,YDS,-7
2014,550019,Jeremy Johnson,QB,Auburn,SEC,rushing,YPC,-1.8
2014,550020,Tony Stevens,WR,Auburn,SEC,receiving,LONG,22
2014,550020,Tony Stevens,WR,Auburn,SEC,receiving,REC,1
2014,550020,Tony Stevens,WR,Auburn,SEC,receiving,TD,0
2014,550020,Tony Stevens,WR,Auburn,SEC,receiving,YDS,22
2014,550020,Tony Stevens,WR,Auburn,SEC,receiving,YPR,22.0
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,ATT,293
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,COMPLETIONS,178
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,INT,7
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,PCT,0.608
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,TD,20
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,YDS,2532
2014,550021,Nick Marshall,QB,Auburn,SEC,passing,YPA,8.6
2014,550021,Nick Marshall,QB,Auburn,SEC,receiving,LONG,17
2014,550021,Nick Marshall,QB,Auburn,SEC,receiving,REC,2
2014,550021,Nick Marshall,QB,Auburn,SEC,receiving,TD,0
2014,550021,Nick Marshall,QB,Auburn,SEC,receiving,YDS,16
2014,550021,Nick Marshall,QB,Auburn,SEC,receiving,YPR,8.0
2014,550021,Nick Marshall,QB,Auburn,SEC,rushing,CAR,153
2014,550021,Nick Marshall,QB,Auburn,SEC,rushing,LONG,50
2014,550021,Nick Marshall,QB,Auburn,SEC,rushing,TD,11
2014,550021,Nick Marshall,QB,Auburn,SEC,rushing,YDS,798
2014,550021,Nick Marshall,QB,Auburn,SEC,rushing,YPC,5.2
2014,550025,Peyton Barber,RB,Auburn,SEC,rushing,CAR,10
2014,550025,Peyton Barber,RB,Auburn,SEC,rushing,LONG,14
2014,550025,Peyton Barber,RB,Auburn,SEC,rushing,TD,0
2014,550025,Peyton Barber,RB,Auburn,SEC,rushing,YDS,54
2014,550025,Peyton Barber,RB,Auburn,SEC,rushing,YPC,5.4
2014,550026,Jimmy Hutchinson,P,Auburn,SEC,punting,In 20,2
2014,550026,Jimmy Hutchinson,P,Auburn,SEC,punting,LONG,52
2014,550026,Jimmy Hutchinson,P,Auburn,SEC,punting,NO,9
2014,550026,Jimmy Hutchinson,P,Auburn,SEC,punting,TB,0
2014,550026,Jimmy Hutchinson,P,Auburn,SEC,punting,YDS,329
2014,550026,Jimmy Hutchinson,P,Auburn,SEC,punting,YPP,36.6
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,FGA,23
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,FGM,18
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,LONG,51
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,PCT,0.783
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,PTS,111
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,XPA,57
2014,550032,Daniel Carlson,PK,Auburn,SEC,kicking,XPM,57
2014,550032,Daniel Carlson,PK,Auburn,SEC,punting,In 20,13
2014,550032,Daniel Carlson,PK,Auburn,SEC,punting,LONG,62
2014,550032,Daniel Carlson,PK,Auburn,SEC,punting,NO,41
2014,550032,Daniel Carlson,PK,Auburn,SEC,punting,TB,1
2014,550032,Daniel Carlson,PK,Auburn,SEC,punting,YDS,1724
2014,550032,Daniel Carlson,PK,Auburn,SEC,punting,YPP,42.0
2014,550039,Marcus Davis,WR,Auburn,SEC,puntReturns,AVG,15.5
2014,550039,Marcus Davis,WR,Auburn,SEC,puntReturns,LONG,19
